Datum,Beginn,Ende,Ort,Art,Veranstalter,Thema,Teilnehmer
2020-01-04 00:00:00,14:00:00,16:00:00,Max-Joseph-Platz,stationär,,Die In,30
2020-01-04 00:00:00,14.00,17.00,Sendlinger Str. 19,stationär,,Chinesische Regierung aufzufordern die KZ-artigen Lager ist Ostturkestan (Xinjiang) sofort zu schließen,10-50
2020-01-06 00:00:00,9.30,14.00,Franz-Josef-Strauss-Ring 1,stationär,,nachhaltige Agrarpolitik,150
2020-01-07 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-07 00:00:00,19.00,20.30,Schillerstr. 11 a,stationär,,Gedenken zum Jahrestag des Anschlags auf Diskothek „Liverpool“,100
2020-01-08 00:00:00,15.40,17.00,Rosenstraße 1-5,stationär,PETA Deutschland e.V.,Canada Goose,10
2020-01-09 00:00:00,offen,offen,Gärtnerplatz – Rosental ,sfv,Parents for Future,Umweltschutz / Klimaschutz,offen
2020-01-09 00:00:00,16.00,18.00,Heimeranstr. 31,stationär,,"Wir fordern Aufklärung der Morde an Sakine Cansiz, Fidan Dogan und Leyla Saylemez",10
2020-01-10 00:00:00,13.00,14.00,Sendlinger Str. 8,stationär,,Frauen in schwarz,10-15
2020-01-10 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,20-30
2020-01-10 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,40-50
2020-01-10 00:00:00,18.00,19.00,Lassallestraße / Ecke Wilhelmine-Reichard-Straße,stationär,,Mahnwache Eggarten,50-100
2020-01-11 00:00:00,13.00,17.00,Schützenstr. 5,stationär,,OpSafeWinter,20
2020-01-11 00:00:00,14.45,17.45,Eiszauber,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-11 00:00:00,14.00,17.00,Sendlinger Str. 19,stationär,,Chinesische Regierung aufzufordern die KZ-artigen Lager ist Ostturkestan (Xinjiang) sofort zu schließen,10-50
2020-01-11 00:00:00,15.00,17.00,Odeonsplatz,stationär,,Save Idlib,150
2020-01-11 00:00:00,11:00:00,13:00:00,Rotkreuzplatz,stationär,,Die-In ,30
2020-01-11 00:00:00,12.00,14.00,Odeonsplatz,stationär,,Indien,100
2020-01-11 00:00:00,12.30,15.30,Max-Joseph-Platz,stationär,,Gegen USA,100
2020-01-13 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2020-01-13 00:00:00,18.30,20.00,Sendlinger Str. 8,stationär,,walking for future,ca. 15
2020-01-13 00:00:00,15:00:00,16:00:00,Wittelsbacherpl. ,stationär,,FFF – gegen Siemens,50
2020-01-14 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-14 00:00:00,18:00:00,20:00:00,Marienplatz,stationär,,Die-In,30
2020-01-14 00:00:00,17.00,19.00,Odeonsplatz 4,stationär,,Abschiebung,50
2020-01-14 00:00:00,16.30,19.30,Säulingstr./Breitbachstr.,stationär,,Gebetsraum,10
2020-01-15 00:00:00,16.00,18.00,Sendlinger Str. 19,stationär,,Julian Assange,2020-01-15 00:00:00
2020-01-16 00:00:00,18.30,20.30,Marienplatz,stationär,,Iran,15
2020-01-16 00:00:00,17:45:00,18:20:00,Geschwister-Scholl-Platz – Wittelsbacherplatz,sfv,,Parents for future – Klimaschutz,50
2020-01-17 00:00:00,16.00,18.00,Sendlinger Str. 8,stationär,Faith Love Hope,Christliche Werte,7
2020-01-17 00:00:00,11:00:00,14:30:00,GSP – Pilotystraße,sfv,,FFF – Klimaschutz,200
2020-01-18 00:00:00,14.00,15.00,Odeonsplatz,stationär,,Protest gegen die Amazonas-Agenda,100
2020-01-18 00:00:00,12.00,14.00,GSP – MAX,sfv,,Women‘s March 2020,100-150
2020-01-18 00:00:00,14.45,17.45,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-18 00:00:00,14.00,17.00,Sendlinger Str. 19,stationär,,Chinesische Regierung aufzufordern die KZ-artigen Lager ist Ostturkestan (Xinjiang) sofort zu schließen,10-50
2020-01-18 00:00:00,11.00,17.00,Tal 13,stationär,Pulse of Europe e.V.,Pulse of Europe,5-10
2020-01-18 00:00:00,11.30,19.00,Marienplatz,stationär,Bündnis der Münchener Straßenmusiker,Musik für Frieden – wie wichtig ist live Musik,10
2020-01-18 00:00:00,14.30,17.00,GSP – OPL,sfv,,Symbol für CAA,200-300
2020-01-18 00:00:00,15.00,17.00,Max-Joseph-Platz,stationär,Aktionsbündnis gegen die NATO-Sicherheitskonferenz,Iran – USA,200
2020-01-18 00:00:00,14.00,18.30,Landsbergerstraße 486,stationär,,Europas Geschichcte,3
2020-01-19 00:00:00,14:00:00,17:00:00,Odeonsplatz,stationär,,Friedlicher Flashmob,500
2020-01-19 00:00:00,12.00,16.00,Marienplatz,stationär,,Lehrermangel,5-10
2020-01-20 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-20 00:00:00,18:00:00,22:00:00,Marienplatz,stationär,Volt Deutschland,Kommunalwahlunterstützung,30
2020-01-21 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-21 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-22 00:00:00,16.00,19.00,Marienplatz,stationär,,Julian Assange,20
2020-01-22 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-22 00:00:00,09:30:00,15:00:00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-01-23 00:00:00,18.30,20.00,Sendlinger Str. 8,stationär,,walking for future,ca. 15
2020-01-23 00:00:00,18.00,19:30:00,Max-Weber-Platz – Orleansplatz,sfv,,Parents for future – Klimaschutz,50-100
2020-01-23 00:00:00,15.00,18.00,Marienplatz,stationär,Volt Deutschland,Kommunalwahlunterstützung,30
2020-01-23 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-24 00:00:00,14.00,17.00,Marienplatz,stationär,,Altersarmut,200-300
2020-01-24 00:00:00,13.00,14.00,Odeonsplatz,stationär,,Frauen in schwarz,10-15
2020-01-24 00:00:00,16.00,18.00,Knorrstraße 83c,stationär,,Infos für Arbeiter und Werktätige,10
2020-01-24 00:00:00,12:00:00,15.00,GSP – Lothstr. Ecke Dachauer Str. ,sfv,,Students for Future – Klimaschutz,500
2020-01-24 00:00:00,09.30,12.00,Kistlerhofstraße 60,stationär,Falun Gong,Falun Gong,5
2020-01-24 00:00:00,09.30,12.00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-01-24 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-24 00:00:00,14.00,15.00,Westendstraße 199,stationär,,Brasilien,10
2020-01-24 00:00:00,15.00,22.00,Sankt-Jakobs-Platz,stationär,,Menschenkette gegen Antisemitismus,200
2020-01-24 00:00:00,16.00,22.00,Sebastiansplatz,stationär,,Gegen Antisemitismus,500
2020-01-25 00:00:00,14.45,17.45,Karlsplatz,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-25 00:00:00,13:00:00,15:00:00,Marienplatz,stationär,,Die-In,30
2020-01-25 00:00:00,13.45,15.00,Fürstenriederstraße 57,stationär,Greenpeace e.V.,Fleisch,6
2020-01-25 00:00:00,12.15,13.30,Fürstenriederstraße 21,stationär,Greenpeace e.V.,Fleisch,6
2020-01-25 00:00:00,11.00,12.00,Wotanstraße 6c,stationär,Greenpeace e.V.,Fleisch,6
2020-01-25 00:00:00,14.00,17.00,Sendlinger Str. 19,stationär,,Uiguren,10-15
2020-01-25 00:00:00,11:00:00,18:00:00,Max-Joseph-Platz,stationär,KVPM Deutschland,Mahnwache – Gedenken an Opfer vom Holocaust,10-15
2020-01-25 00:00:00,12.00,17.00,Odeonsplatz – Odeonsplatz,sfv,BI Stopp 5G München,Protest gegen 5G,200
2020-01-25 00:00:00,12.00,14.00,Sendlinger Str. 8,stationär,SPD München,Mieten,40-50
2020-01-25 00:00:00,15.30,20.00,Marienplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-25 00:00:00,09.00,10.00,Odeonsplatz,stationär,,Mohammad Awa Cisse,200
2020-01-25 00:00:00,11.00,13.00,Schleißheimer Str. 506,stationär,,Infos für Arbeiter und Werktätige,10-15
2020-01-25 00:00:00,10.00,12.15,St.-Pauls-Platz – Nymphenburger Str. 1,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,25
2020-01-26 00:00:00,12.00,15.00,Marienplatz,stationär,,Lehrermangel,ca. 50
2020-01-26 00:00:00,17.30,18.30,Marsstraße 43,stationär,,Tierhaltung,2
2020-01-27 00:00:00,11.00,20.00,Marienplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-27 00:00:00,1904-08-26 00:00:00,19.00,St.-Jakobs-Platz,stationär,,Lichterkette gegen Antisemitismus,10-20
2020-01-28 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Anonymous for the Voiceless,10-35
2020-01-28 00:00:00,15.10,16.10,Hultschiner Str. 8,stationär,,Freiheit für Journalisten Aserbaidschan,10-20
2020-01-28 00:00:00,16.00,22.00,Marienplatz,stationär,Volt Deutschland,Kommunalwahlunterstützung,30
2020-01-28 00:00:00,11.00,20.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-28 00:00:00,14.00,15.00,Karls-Stützel-Platz,stationär,,Aserbaidschan,15-20
2020-01-28 00:00:00,12.00,15.00,Marienplatz,stationär,FAIR,Kommunalwahl,5-8
2020-01-29 00:00:00,17.00,18.00,Karlsplatz,stationär,,Notbremse,100-200
2020-01-29 00:00:00,09:30:00,19:30:00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-01-29 00:00:00,15.00,17.00,Odeonsplatz,stationär,,Mahnwache für Opfer staatlicher Gewalt und Folter,ca. 20
2020-01-29 00:00:00,11.00,16.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-30 00:00:00,09:00:00,20:00:00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-01-30 00:00:00,18.00,19:20:00,Münchner Freiheit – Kurfürstenplatz,sfv,,Parents for future – Klimaschutz,50-100
2020-01-30 00:00:00,12.00,1900-01-01 00:30:00,Marienplatz,stationär,FAIR,Kommunalwahl,5-8
2020-01-30 00:00:00,09.00,12.00,Kistlerhofstraße 60,stationär,Falun Gong,Falun Gong,5
2020-01-30 00:00:00,11.00,21.00,Odeonsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-31 00:00:00,14:30:00,18:30:00,Marienplatz,stationär,,gegen die SiKo,50-100
2020-01-31 00:00:00,12:00:00,15:00:00,Odeonsplatz – Geschwister-Scholl-Platz,sfv,,FFF – Klimaschutz,500
2020-01-31 00:00:00,09:00:00,13:30:00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-01-31 00:00:00,19.00,20.00,Marsstraße 43,stationär,,Tierhaltung,2
2020-01-31 00:00:00,17.30,18.30,Europaplatz,stationär,Amensty International,Menschenrechte in Russland,6
2020-01-31 00:00:00,11.00,21.00,Karlsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-01-31 00:00:00,09.00,12.00,Kistlerhofstraße 60,stationär,Falun Gong,Falun Gong,5
2020-02-01 00:00:00,14.00,17.00,Marienplatz,stationär,,Uiguren,10-20
2020-02-01 00:00:00,14:30:00,18.00,Sendlinger Str. 19,stationär,,Anonymous for the Voiceless,30
2020-02-01 00:00:00,12.00,15.00,Mauerkicherstraße,stationär,Ashna Kultur Verein,Iran,30-40
2020-02-01 00:00:00,15.30,20.00,Karlsplatz,stationär,Ashna Kultur Verein,Iran,30-40
2020-02-01 00:00:00,09.00,13.00,Marienplatz,stationär,FAIR,Kommunalwahl,5-8
2020-02-01 00:00:00,09.00,16.00,Max-Joseph-Platz,stationär,Volt Deutschland,Kommunalwahl,45
2020-02-01 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-01 00:00:00,13.00,19.00,Zenettistraße 10,stationär,,Tierschutz,keine Angaben
2020-02-02 00:00:00,13:00:00,14:30:00,Stefansplatz – Gärtnerplatz,sfv,Viva Selbsthilfe München e.V.,gegen transfeindliche Gewalt ,100-150
2020-02-02 00:00:00,14.00,15.00,Max-Joseph-Platz,stationär,Pulse of Europe e.V.,Pulse of Europe,400-600
2020-02-02 00:00:00,12.00,15.00,Marienplatz,stationär,,Lehrermangel,10-50
2020-02-02 00:00:00,15.30,19.00,Marienplatz,stationär,,Pashtun Befreiung,200
2020-02-02 00:00:00,15.00,16.00,Bauseweinallee (bei Erdbeerfeld) – Prof.-Eichmann-Str. / Wöhlerstr. (Erdbeerfeld),stationär,Grünflächenverein OM,Gegen Zerstörung Erdbeerfeld ,30
2020-02-03 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2020-02-03 00:00:00,08.00,12.00,Marienplatz,stationär,Zusammen Bayern,Wahlantritt Zusammen Bayern,5-10
2020-02-03 00:00:00,11.00,21.00,Odeonsplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-03 00:00:00,08.00,17.00,Pfeivestlstr. 2,stationär,,Rotbuche,20
2020-02-04 00:00:00,17:00:00,20:30:00,Karlsplatz,stationär,,Anonymous for the Voiceless,10-30
2020-02-04 00:00:00,11.00,21.00,Marienplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-04 00:00:00,09.00,17:30:00,Zenettistraße 10,stationär,,Friedliche Mahnwache für die Tiere,10
2020-02-05 00:00:00,17.00,19.00,Rotkreuzplatz,stationär,,Mahnwache für Opfer staatlicher Gewalt und Folter,ca. 20
2020-02-05 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-05 00:00:00,15.00,17.00,Kistlerhofstraße 60,stationär,Ostturkistanische Union in Europa,Uiguren,10
2020-02-05 00:00:00,08.00,21.00,Coubertinplatz,stationär,,Protest gegen die Unterstützung klimaschädlicher Projekte der Siemens AG zur Aktionärsversammlung,ca. 500
2020-02-05 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,BIA,Wahlversprechen,10
2020-02-06 00:00:00,14.00,15.00,Manchesterplatz,stationär,FCB München Fanclub Red Docs e.V.,OB Dieter Reiter legt den Grundstein zur Vitrine am Manchesterplatz,50-100
2020-02-06 00:00:00,11.00,21.00,Marienplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-06 00:00:00,17:45:00,1900-01-07 21:20:00,Sendlinger-Tor-Platz – Gärtnerplatz,sfv,Parents for Future,Klimaschutz,50
2020-02-06 00:00:00,11.00,21.00,Pasinger Bahnhofsplatz 9,stationär,BIA,Wahlversprechen,10
2020-02-06 00:00:00,16:15:00,20:30:00,Goethestr. 17,stationär,München ist bunt! e.V. ,Nie wieder!,500
2020-02-07 00:00:00,18.00,19.30,Einsteinstr./ Ecke Trogerstraße,stationär,,Mahnwache vor dem Versuchslabor,20
2020-02-07 00:00:00,12.00,13.00,Karlsplatz,stationär,Gewerkschaft NGG,Tarifverhandlungen,30
2020-02-07 00:00:00,11.00,21.00,Marienplatz,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-07 00:00:00,18.00,20.30,Lassallestraße / Ecke Wilhelmine-Reichard-Straße,stationär,,Eggarten,50-100
2020-02-07 00:00:00,12.00,13.00,Odeonsplatz- Ludwigsbrücke,sfv,,Klimaschutz,300
2020-02-07 00:00:00,11.00,21.00,Thomas-Dehler-Str. 12,stationär,BIA,Wahlversprechen,10
2020-02-07 00:00:00,14.00,16.00,Stachus,stationär,,Lebensmittel,5
2020-02-08 00:00:00,14:00:00,17:00:00,Marienplatz,stationär,,Uiguren,10-20
2020-02-08 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,Cannabis Verband München,Ja zum Hanf,10-20
2020-02-08 00:00:00,14.45,17.45,Odeonsplatz,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-08 00:00:00,10.00,14.00,Naupliastraße,stationär,Aufstehen gg. Rassismus München,gegen AFD Infostand,3-4
2020-02-08 00:00:00,18.30,20.30,Hochstr. 77 Nockherberg,stationär,,Wir haben Platz,50-100
2020-02-09 00:00:00,11.00,21.00,Karlsplatz,stationär,BIA,Wahlversprechen,10
2020-02-09 00:00:00,11:55:00,15.00,Marienplatz,stationär,,Lehrermangel,10-50
2020-02-10 00:00:00,11.00,21.00,Marienplatz,stationär,,Wahlversprechen,5-10
2020-02-10 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-11 00:00:00,17.15,20.15,Hauptbahnhof / Zwischengeschoss,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-11 00:00:00,11.00,21.00,Karlsplatz,stationär,,Wahlversprechen,5-10
2020-02-11 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-12 00:00:00,09.30,13.30,Marienplatz,stationär,Gymnasium München-Moosach,Straßenkinder,45
2020-02-12 00:00:00,15:30:00,17:30:00,Salvatorstr. 3,stationär,GEW Bayern,Maßnahmenpaket Kultusministerium,100
2020-02-12 00:00:00,18.00,19.30,Odeonsplatz,stationär,,Klimaschutz,40
2020-02-12 00:00:00,17.00,19.00,Max-Joseph-Platz,stationär,,Julian Assange,20
2020-02-12 00:00:00,11.00,21.00,Pasinger Bahnhofsplatz 9,stationär,,Wahlversprechen,5-10
2020-02-12 00:00:00,12.30,13.00,Hofgartenstraße,stationär,ÖDP München,Rettet die Bienen,50
2020-02-12 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-13 00:00:00,11.00,21.00,Sendlinger Str. 8,stationär,,Wahlversprechen,5-10
2020-02-13 00:00:00,16.00,18.00,Karlsplatz,stationär,,Freiheit für Abdullah Öcalan,5
2020-02-13 00:00:00,17:20:00,20:30:00,Marienplatz,stationär,,Parents for future – Klimaschutz,100
2020-02-13 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-14 00:00:00,14.00,17.00,Karlsplatz,stationär,One Billion Rising München e.V.,One Billion Rising 2020: Internationale Aktion für ein Ende der Gewalt an Mädchen und Frauen,500
2020-02-14 00:00:00,13.00,14.00,Max-Joseph-Platz,stationär,,Frauen in schwarz,10-15
2020-02-14 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,20-30
2020-02-14 00:00:00,18.00,19.30,Obere Grasstr. 1,stationär,,illegaler Abriss,40-50
2020-02-14 00:00:00,14.00,1900-06-13 00:00:00,Bergmannstraße 47-49,stationär,SPD Schwanthalerhöhe,OBACHT 30!,4-5
2020-02-14 00:00:00,08.00,17:45:00,Marienplatz – Marienplatz,sfv,NWRI-Deutschland e.V.,Iranisches Regime – MSC,400-500
2020-02-14 00:00:00,9.30,17.00,Zenettistraße 10,stationär,,Friedliche Mahnwache für die Tiere,
2020-02-14 00:00:00,15.30,17.00,Aubinger Allee 152,stationär,Ortsverband Die Grünen Pasing München,Grünflächen,100
2020-02-14 00:00:00,11.00,14:30:00,Odeonsplatz – Isartorplatz,sfv,FFF,Klimaschutz,200-300
2020-02-14 00:00:00,11.00,21.00,Thomas-Dehler-Str. 12,stationär,,Wahlversprechen,5-10
2020-02-14 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-15 00:00:00,12.30,17.00,Karlspl. - Marienpl.,sfv,Aktionsbündnis gegen die NATO-Sicherheitskonferenz,Gegen die NATO-Kriegstagung in München,4000
2020-02-15 00:00:00,14.00,ca. 15.00,Karlspl. - Marienpl. (Fußgängerzone),stationär,Aktionsbündnis gegen die NATO-Sicherheitskonferenz,Gegen die NATO-Kriegstagung in München,ca. 600
2020-02-15 00:00:00,14.45,17.45,Sendlinger Str. 8,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-15 00:00:00,10.00,16.00,Max-Joseph-Platz,stationär,,Freilassung von politischen Gefangenen im Iran,30
2020-02-15 00:00:00,11.00,14.00,Lenbachplatz,stationär,Farre Kiyani Movement,"Stop Terror, Die EU soll die Revolutionsgarden im Iran als Terrororganisation einstufen",5-10
2020-02-15 00:00:00,14.00,16.00,Odeonsplatz,stationär,Ashna Kultur Verein,Öffentliche Aufmerksamkeit für die Freiheit und das Recht auf Demokratie im Iran,30-40
2020-02-15 00:00:00,15:30:00,18:30:00,Lenbachplatz,stationär,,Human Rights – Menschenrechte,150-200
2020-02-15 00:00:00,11.00,21.00,Pasinger Bahnhofsplatz 9,stationär,,Wahlversprechen,5-10
2020-02-15 00:00:00,11.00,21.00,,stationär,,Wahlversprechen,5
2020-02-15 00:00:00,12.00,13.00,Morassistr. 2,stationär,Albert Schweitzer Stiftung,Tierschutz,8
2020-02-16 00:00:00,09.00,16.00,Lenbachplatz,stationär,,Freilassung von politischen Gefangenen im Iran,30
2020-02-16 00:00:00,12.00,15.00,Geschwister-Scholl-Platz ,stationär,,Lehrermangel,10-50
2020-02-17 00:00:00,11.00,14.00,Blumenstr. 28B,stationär,,Masslose Naturzerstörung,50-100
2020-02-18 00:00:00,17.15,20.15,Marienplatz,stationär,Anonymous für the voiceless,Tierschutz,10-30
2020-02-18 00:00:00,10.00,10.45,Reiterdenkmal,stationär,Bündnis 90 / Die Grünen KV München,Schutz für Lesbos geflüchtetet,15
2020-02-19 00:00:00,11.30,13.00,Promenadeplatz,stationär,,Netzwerk,10
2020-02-19 00:00:00,17.00,19.00,Odeonsplatz,stationär,,Julian Assange,20
2020-02-19 00:00:00,18:30:00,21:00:00,Marienplatz,stationär,,Solitarität mit iranischem Volk,15
2020-02-19 00:00:00,13.30,15.00,Promenadeplatz,stationär,Initiative Stille Wut München ,Netwerk,20
2020-02-20 00:00:00,18:00:00,19:45:00,Rotkreuzplatz – Rotkreuzplatz,sfv,,Parents for future – Klimaschutz,50-100
2020-02-20 00:00:00,19.00,21.00,Odeonsplatz,stationär,,Hanau,50
2020-02-20 00:00:00,18.00,18.30,Karlsplatz,stationär,keine,Hanau,50-70
2020-02-21 00:00:00,12.00,14.40,OPL – Lenbachpl,sfv,,Klimaschutz,300
2020-02-21 00:00:00,08:00:00,14:30:00,Mauerkircherstr. 59,stationär,,Iranische parlamentarische Wahl,5-10
